Epoch,accuracy,loss,val_accuracy,val_loss
1,0.6507936716079712,0.9348424673080444,0.8101851940155029,0.4853561818599701
2,0.8022486567497253,0.5559214949607849,0.8622685074806213,0.4083334505558014
3,0.8253968358039856,0.4705508053302765,0.8634259104728699,0.38919442892074585
4,0.8535053133964539,0.41976210474967957,0.8680555820465088,0.38397008180618286
5,0.8548280596733093,0.39297759532928467,0.8865740895271301,0.34515780210494995
6,0.8660714030265808,0.3739246129989624,0.8900462985038757,0.3420672118663788
7,0.8680555820465088,0.36141514778137207,0.8877314925193787,0.35012996196746826
8,0.8707010746002197,0.35263365507125854,0.8715277910232544,0.36812397837638855
9,0.8816137313842773,0.3511657416820526,0.8854166865348816,0.33543112874031067
10,0.8862434029579163,0.32407671213150024,0.8935185074806213,0.324990838766098
11,0.8895502686500549,0.3070535957813263,0.8958333134651184,0.34441909193992615
12,0.8819444179534912,0.32019081711769104,0.8888888955116272,0.34676381945610046
13,0.8859127163887024,0.31313401460647583,0.9039351940155029,0.3222944140434265
14,0.8941798806190491,0.29730552434921265,0.8865740895271301,0.34332898259162903
15,0.891865074634552,0.30638816952705383,0.8900462985038757,0.338571697473526
16,0.8872354626655579,0.2938825190067291,0.8877314925193787,0.3467327356338501
17,0.8991402387619019,0.2889290153980255,0.8923611044883728,0.3392842710018158
18,0.9034391641616821,0.2714281976222992,0.8958333134651184,0.3429250419139862
19,0.8981481194496155,0.2969065010547638,0.8958333134651184,0.35977286100387573
20,0.8908730149269104,0.29531630873680115,0.9004629850387573,0.3538742661476135
